K,UL,beta,burn_factor,crossing_time,delta,mu1,mu2,num_crossings,rep,s,seed1,seed2,seed3,seed4,sigma
10000,1.0,0.01,0.25,5794,0.021544346900318832,1.0e-5,0.0001,50,7,0.1,2193545956,1907635287,2728317951,1469261821,5.0e-8
10000,1.0,0.01,0.25,30101,0.021544346900318832,1.0e-5,0.0001,50,40,0.1,3694726191,3379847808,3381113114,2777475345,0.05
10000,1.0,0.01,0.25,72561,0.021544346900318832,1.0e-5,0.0001,50,10,0.1,1402501710,896931352,785536866,2521115571,0.05
10000,1.0,0.01,0.25,5816,0.021544346900318832,1.0e-5,0.0001,50,10,0.1,2176222158,1073327255,3477385085,2325906395,5.0e-8
10000,1.0,0.01,0.25,22146,0.021544346900318832,1.0e-5,0.0001,50,50,0.1,3722175077,3221105914,4283578313,2199460136,0.05
10000,1.0,0.01,0.25,12932,0.021544346900318832,1.0e-5,0.0001,50,2,0.1,958716209,3743283528,3453874472,3369583860,5.0e-8
10000,1.0,0.01,0.25,9339,0.021544346900318832,1.0e-5,0.0001,50,6,0.1,3929955977,1088633304,3266899968,1140840804,5.0e-8
10000,1.0,0.01,0.25,169938,0.021544346900318832,1.0e-5,0.0001,50,42,0.1,3861621946,1236259073,2412476463,1386166303,0.5
10000,1.0,0.01,0.25,3557,0.021544346900318832,1.0e-5,0.0001,50,20,0.1,2297833026,278785987,471173320,2764212469,5.0e-8
10000,1.0,0.01,0.25,2279,0.021544346900318832,1.0e-5,0.0001,50,23,0.1,2193545956,1907635287,2728317951,1469261821,5.0e-8
10000,1.0,0.01,0.25,1801,0.021544346900318832,1.0e-5,0.0001,50,25,0.1,1402501710,896931352,785536866,2521115571,5.0e-8
10000,1.0,0.01,0.25,5414,0.021544346900318832,1.0e-5,0.0001,50,19,0.1,4139221831,160441449,2389191842,3980698711,5.0e-8
10000,1.0,0.01,0.25,4495,0.021544346900318832,1.0e-5,0.0001,50,21,0.1,4209048074,3626608556,773169340,4078225341,5.0e-8
10000,1.0,0.01,0.25,7933,0.021544346900318832,1.0e-5,0.0001,50,22,0.1,3871471853,3875381288,3252861513,600664469,5.0e-8
10000,1.0,0.01,0.25,82208,0.021544346900318832,1.0e-5,0.0001,50,15,0.1,2322626108,4205272843,2553868040,757887891,0.05
10000,1.0,0.01,0.25,2619,0.021544346900318832,1.0e-5,0.0001,50,31,0.1,2297833026,278785987,471173320,2764212469,5.0e-8
10000,1.0,0.01,0.25,16423,0.021544346900318832,1.0e-5,0.0001,50,9,0.1,3329463620,2903940696,191700734,1999066286,5.0e-8
10000,1.0,0.01,0.25,1659,0.021544346900318832,1.0e-5,0.0001,50,34,0.1,4139221831,160441449,2389191842,3980698711,5.0e-8
10000,1.0,0.01,0.25,9786,0.021544346900318832,1.0e-5,0.0001,50,16,0.1,64246037,870189515,984299041,3212783897,5.0e-8
10000,1.0,0.01,0.25,87416,0.021544346900318832,1.0e-5,0.0001,50,12,0.1,3025312728,2151552015,225617305,3329228827,0.05
10000,1.0,0.01,0.25,55763,0.021544346900318832,1.0e-5,0.0001,50,31,0.1,478863081,2872427252,496559460,2848455336,0.05
10000,1.0,0.01,0.25,480,0.021544346900318832,1.0e-5,0.0001,50,38,0.1,2322626108,4205272843,2553868040,757887891,5.0e-8
10000,1.0,0.01,0.25,19695,0.021544346900318832,1.0e-5,0.0001,50,3,0.1,332280905,699198265,2565334147,2104952061,5.0e-8
10000,1.0,0.01,0.25,1295,0.021544346900318832,1.0e-5,0.0001,50,37,0.1,2297833026,278785987,471173320,2764212469,5.0e-8
10000,1.0,0.01,0.25,18284,0.021544346900318832,1.0e-5,0.0001,50,13,0.1,3378738146,1343799988,1368579887,629562776,5.0e-8
10000,1.0,0.01,0.25,8337,0.021544346900318832,1.0e-5,0.0001,50,18,0.1,3956502762,3882954234,2000187832,393921453,5.0e-8
10000,1.0,0.01,0.25,16379,0.021544346900318832,1.0e-5,0.0001,50,14,0.1,2522284946,554097863,3805452573,2460978325,5.0e-8
10000,1.0,0.01,0.25,1868,0.021544346900318832,1.0e-5,0.0001,50,36,0.1,3871471853,3875381288,3252861513,600664469,5.0e-8
10000,1.0,0.01,0.25,14154,0.021544346900318832,1.0e-5,0.0001,50,11,0.1,262861202,612512425,1092174998,2927202000,5.0e-8
10000,1.0,0.01,0.25,7172,0.021544346900318832,1.0e-5,0.0001,50,27,0.1,3722175077,3221105914,4283578313,2199460136,5.0e-8
10000,1.0,0.01,0.25,1530,0.021544346900318832,1.0e-5,0.0001,50,42,0.1,3025312728,2151552015,225617305,3329228827,5.0e-8
10000,1.0,0.01,0.25,7870,0.021544346900318832,1.0e-5,0.0001,50,28,0.1,958716209,3743283528,3453874472,3369583860,5.0e-8
10000,1.0,0.01,0.25,1897,0.021544346900318832,1.0e-5,0.0001,50,45,0.1,332280905,699198265,2565334147,2104952061,5.0e-8
10000,1.0,0.01,0.25,4084,0.021544346900318832,1.0e-5,0.0001,50,40,0.1,4139221831,160441449,2389191842,3980698711,5.0e-8
10000,1.0,0.01,0.25,12720,0.021544346900318832,1.0e-5,0.0001,50,26,0.1,2176222158,1073327255,3477385085,2325906395,5.0e-8
10000,1.0,0.01,0.25,2542,0.021544346900318832,1.0e-5,0.0001,50,50,0.1,3871471853,3875381288,3252861513,600664469,5.0e-8
10000,1.0,0.01,0.25,3666,0.021544346900318832,1.0e-5,0.0001,50,41,0.1,64246037,870189515,984299041,3212783897,5.0e-8
10000,1.0,0.01,0.25,7810,0.021544346900318832,1.0e-5,0.0001,50,35,0.1,4209048074,3626608556,773169340,4078225341,5.0e-8
10000,1.0,0.01,0.25,66086,0.021544346900318832,1.0e-5,0.0001,50,36,0.1,2605340255,2318719657,2845750581,1446494538,0.05
10000,1.0,0.01,0.25,54803,0.021544346900318832,1.0e-5,0.0001,50,49,0.1,121154935,2243734366,2682869503,1130268175,0.05
10000,1.0,0.01,0.25,9628,0.021544346900318832,1.0e-5,0.0001,50,39,0.1,3329463620,2903940696,191700734,1999066286,5.0e-8
10000,1.0,0.01,0.25,17587,0.021544346900318832,1.0e-5,0.0001,50,24,0.1,3694726191,3379847808,3381113114,2777475345,5.0e-8
21544,1.0,0.01,0.25,3635,0.021544346900318832,1.0e-5,0.0001,50,7,0.1,2176222158,1073327255,3477385085,2325906395,0.5
10000,1.0,0.01,0.25,17921,0.021544346900318832,1.0e-5,0.0001,50,30,0.1,3861621946,1236259073,2412476463,1386166303,5.0e-8
10000,1.0,0.01,0.25,20297,0.021544346900318832,1.0e-5,0.0001,50,33,0.1,1402501710,896931352,785536866,2521115571,5.0e-8
10000,1.0,0.01,0.25,14960,0.021544346900318832,1.0e-5,0.0001,50,43,0.1,478863081,2872427252,496559460,2848455336,5.0e-8
10000,1.0,0.01,0.25,13465,0.021544346900318832,1.0e-5,0.0001,50,46,0.1,2297833026,278785987,471173320,2764212469,5.0e-8
10000,1.0,0.01,0.25,21616,0.021544346900318832,1.0e-5,0.0001,50,29,0.1,3929955977,1088633304,3266899968,1140840804,5.0e-8
10000,1.0,0.01,0.25,25420,0.021544346900318832,1.0e-5,0.0001,50,32,0.1,2193545956,1907635287,2728317951,1469261821,5.0e-8
10000,1.0,0.01,0.25,19051,0.021544346900318832,1.0e-5,0.0001,50,49,0.1,2522284946,554097863,3805452573,2460978325,5.0e-8
21544,1.0,0.01,0.25,12871,0.021544346900318832,1.0e-5,0.0001,50,8,0.1,3871471853,3875381288,3252861513,600664469,0.5
10000,1.0,0.01,0.25,21723,0.021544346900318832,1.0e-5,0.0001,50,44,0.1,2322626108,4205272843,2553868040,757887891,5.0e-8
10000,1.0,0.01,0.25,136435,0.021544346900318832,1.0e-5,0.0001,50,9,0.1,3458621779,3545670938,2861487146,1545632028,0.05
10000,1.0,0.01,0.25,20519,0.021544346900318832,1.0e-5,0.0001,50,48,0.1,3956502762,3882954234,2000187832,393921453,5.0e-8
10000,1.0,0.01,0.25,27000,0.021544346900318832,1.0e-5,0.0001,50,47,0.1,3378738146,1343799988,1368579887,629562776,5.0e-8
21544,1.0,0.01,0.25,16147,0.021544346900318832,1.0e-5,0.0001,50,12,0.1,121154935,2243734366,2682869503,1130268175,0.5
10000,1.0,0.01,0.25,270777,0.021544346900318832,1.0e-5,0.0001,50,36,0.1,742602326,1671575704,2127185318,1740766652,0.5
21544,1.0,0.01,0.25,15356,0.021544346900318832,1.0e-5,0.0001,50,16,0.1,3861621946,1236259073,2412476463,1386166303,0.5
21544,1.0,0.01,0.25,5314,0.021544346900318832,1.0e-5,0.0001,50,26,0.1,3956502762,3882954234,2000187832,393921453,0.5
10000,1.0,0.01,0.25,334530,0.021544346900318832,1.0e-5,0.0001,50,9,0.1,888389890,1881804478,3936808823,3311456844,0.5
10000,1.0,0.01,0.25,119864,0.021544346900318832,1.0e-5,0.0001,50,33,0.1,4232457941,2675645919,1826243889,474660768,0.05
21544,1.0,0.01,0.25,21590,0.021544346900318832,1.0e-5,0.0001,50,20,0.1,3929955977,1088633304,3266899968,1140840804,0.5
10000,1.0,0.01,0.25,161681,0.021544346900318832,1.0e-5,0.0001,50,17,0.1,3191687218,4010203296,3536119354,1709448878,0.05
21544,1.0,0.01,0.25,37389,0.021544346900318832,1.0e-5,0.0001,50,9,0.1,64246037,870189515,984299041,3212783897,0.5
464159,1.0,0.01,0.25,50340,0.01,1.0e-5,0.0001,50,2,0.1,3501497550,3393143783,4079017747,2717960380,0.5
21544,1.0,0.01,0.25,34818,0.021544346900318832,1.0e-5,0.0001,50,15,0.1,2176222158,1073327255,3477385085,2325906395,0.5
10000,1.0,0.01,0.25,145120,0.021544346900318832,1.0e-5,0.0001,50,28,0.1,4053213102,1828148389,3068334620,2869606042,0.05
21544,1.0,0.01,0.25,46407,0.021544346900318832,1.0e-5,0.0001,50,10,0.1,4209048074,3626608556,773169340,4078225341,0.5
21544,1.0,0.01,0.25,15511,0.021544346900318832,1.0e-5,0.0001,50,31,0.1,3956502762,3882954234,2000187832,393921453,0.5
21544,1.0,0.01,0.25,30247,0.021544346900318832,1.0e-5,0.0001,50,25,0.1,3458621779,3545670938,2861487146,1545632028,0.5
21544,1.0,0.01,0.25,57601,0.021544346900318832,1.0e-5,0.0001,50,5,0.1,332280905,699198265,2565334147,2104952061,0.5
21544,1.0,0.01,0.25,2779,0.021544346900318832,1.0e-5,0.0001,50,42,0.1,3458621779,3545670938,2861487146,1545632028,0.5
10000,1.0,0.01,0.25,163675,0.021544346900318832,1.0e-5,0.0001,50,37,0.1,1038984820,1384741915,3678306668,3659161603,0.05
21544,1.0,0.01,0.25,12661,0.021544346900318832,1.0e-5,0.0001,50,37,0.1,3501497550,3393143783,4079017747,2717960380,0.5
21544,1.0,0.01,0.25,33430,0.021544346900318832,1.0e-5,0.0001,50,29,0.1,742602326,1671575704,2127185318,1740766652,0.5
21544,1.0,0.01,0.25,57194,0.021544346900318832,1.0e-5,0.0001,50,13,0.1,3329463620,2903940696,191700734,1999066286,0.5
21544,1.0,0.01,0.25,59300,0.021544346900318832,1.0e-5,0.0001,50,14,0.1,3694726191,3379847808,3381113114,2777475345,0.5
10000,1.0,0.01,0.25,195146,0.021544346900318832,1.0e-5,0.0001,50,34,0.1,4216345033,1527708753,3957802891,388712620,0.05
21544,1.0,0.01,0.25,57858,0.021544346900318832,1.0e-5,0.0001,50,24,0.1,2322626108,4205272843,2553868040,757887891,0.5
1000000,1.0,0.01,0.25,65996,0.001,1.0e-5,0.0001,50,11,0.1,2150221196,22170493,1088310183,1278403153,0.5
21544,1.0,0.01,0.25,86145,0.021544346900318832,1.0e-5,0.0001,50,3,0.1,3025312728,2151552015,225617305,3329228827,0.5
21544,1.0,0.01,0.25,95344,0.021544346900318832,1.0e-5,0.0001,50,2,0.1,262861202,612512425,1092174998,2927202000,0.5
10000,1.0,0.01,0.25,435250,0.021544346900318832,1.0e-5,0.0001,50,24,0.1,701558743,359133954,1876542408,3473084921,0.5
21544,1.0,0.01,0.25,93854,0.021544346900318832,1.0e-5,0.0001,50,6,0.1,4139221831,160441449,2389191842,3980698711,0.5
21544,1.0,0.01,0.25,82918,0.021544346900318832,1.0e-5,0.0001,50,18,0.1,478863081,2872427252,496559460,2848455336,0.5
21544,1.0,0.01,0.25,54307,0.021544346900318832,1.0e-5,0.0001,50,36,0.1,64246037,870189515,984299041,3212783897,0.5
10000,1.0,0.01,0.25,424552,0.021544346900318832,1.0e-5,0.0001,50,43,0.1,3973684759,649600293,740600066,1935693594,0.5
21544,1.0,0.01,0.25,50960,0.021544346900318832,1.0e-5,0.0001,50,38,0.1,2176222158,1073327255,3477385085,2325906395,0.5
21544,1.0,0.01,0.25,109746,0.021544346900318832,1.0e-5,0.0001,50,1,0.1,3722175077,3221105914,4283578313,2199460136,0.5
21544,1.0,0.01,0.25,94349,0.021544346900318832,1.0e-5,0.0001,50,19,0.1,2297833026,278785987,471173320,2764212469,0.5
21544,1.0,0.01,0.25,76565,0.021544346900318832,1.0e-5,0.0001,50,30,0.1,3861621946,1236259073,2412476463,1386166303,0.5
21544,1.0,0.01,0.25,91358,0.021544346900318832,1.0e-5,0.0001,50,22,0.1,2522284946,554097863,3805452573,2460978325,0.5
21544,1.0,0.01,0.25,60434,0.021544346900318832,1.0e-5,0.0001,50,41,0.1,3956502762,3882954234,2000187832,393921453,0.5
21544,1.0,0.01,0.25,15380,0.021544346900318832,1.0e-5,0.0001,50,5,0.1,701558743,359133954,1876542408,3473084921,0.05
21544,1.0,0.01,0.25,11008,0.021544346900318832,1.0e-5,0.0001,50,9,0.1,3973684759,649600293,740600066,1935693594,0.05
21544,1.0,0.01,0.25,6835,0.021544346900318832,1.0e-5,0.0001,50,13,0.1,3861621946,1236259073,2412476463,1386166303,0.05
21544,1.0,0.01,0.25,83229,0.021544346900318832,1.0e-5,0.0001,50,34,0.1,3929955977,1088633304,3266899968,1140840804,0.5
21544,1.0,0.01,0.25,32416,0.021544346900318832,1.0e-5,0.0001,50,1,0.1,2322626108,4205272843,2553868040,757887891,0.05
10000,1.0,0.01,0.25,286088,0.021544346900318832,1.0e-5,0.0001,50,30,0.1,3980364201,1733112123,3615755130,3598206062,0.05
21544,1.0,0.01,0.25,65020,0.021544346900318832,1.0e-5,0.0001,50,44,0.1,3458621779,3545670938,2861487146,1545632028,0.5
21544,1.0,0.01,0.25,32024,0.021544346900318832,1.0e-5,0.0001,50,3,0.1,3025312728,2151552015,225617305,3329228827,0.05
464159,1.0,0.01,0.25,46951,0.01,1.0e-5,0.0001,50,42,0.1,41316675,386342466,1311263175,145789308,0.5
21544,1.0,0.01,0.25,70525,0.021544346900318832,1.0e-5,0.0001,50,43,0.1,332280905,699198265,2565334147,2104952061,0.5
21544,1.0,0.01,0.25,17395,0.021544346900318832,1.0e-5,0.0001,50,12,0.1,2297833026,278785987,471173320,2764212469,0.05
215443,1.0,0.01,0.25,494931,0.01,1.0e-5,0.0001,50,46,0.1,4196411594,3205799238,2746440912,188412318,0.5
21544,1.0,0.01,0.25,109222,0.021544346900318832,1.0e-5,0.0001,50,32,0.1,888389890,1881804478,3936808823,3311456844,0.5
21544,1.0,0.01,0.25,17216,0.021544346900318832,1.0e-5,0.0001,50,14,0.1,2522284946,554097863,3805452573,2460978325,0.05
21544,1.0,0.01,0.25,8216,0.021544346900318832,1.0e-5,0.0001,50,19,0.1,3929955977,1088633304,3266899968,1140840804,0.05
21544,1.0,0.01,0.25,5161,0.021544346900318832,1.0e-5,0.0001,50,20,0.1,2322626108,4205272843,2553868040,757887891,0.05
21544,1.0,0.01,0.25,12139,0.021544346900318832,1.0e-5,0.0001,50,17,0.1,3973684759,649600293,740600066,1935693594,0.05
21544,1.0,0.01,0.25,1328,0.021544346900318832,1.0e-5,0.0001,50,26,0.1,2297833026,278785987,471173320,2764212469,0.05
21544,1.0,0.01,0.25,98151,0.021544346900318832,1.0e-5,0.0001,50,35,0.1,3191687218,4010203296,3536119354,1709448878,0.5
21544,1.0,0.01,0.25,30173,0.021544346900318832,1.0e-5,0.0001,50,8,0.1,64246037,870189515,984299041,3212783897,0.05
21544,1.0,0.01,0.25,63831,0.021544346900318832,1.0e-5,0.0001,50,50,0.1,4216345033,1527708753,3957802891,388712620,0.5
21544,1.0,0.01,0.25,8343,0.021544346900318832,1.0e-5,0.0001,50,21,0.1,3980364201,1733112123,3615755130,3598206062,0.05
21544,1.0,0.01,0.25,2131,0.021544346900318832,1.0e-5,0.0001,50,30,0.1,3929955977,1088633304,3266899968,1140840804,0.05
21544,1.0,0.01,0.25,22278,0.021544346900318832,1.0e-5,0.0001,50,15,0.1,3956502762,3882954234,2000187832,393921453,0.05
21544,1.0,0.01,0.25,88047,0.021544346900318832,1.0e-5,0.0001,50,45,0.1,1038984820,1384741915,3678306668,3659161603,0.5
21544,1.0,0.01,0.25,17543,0.021544346900318832,1.0e-5,0.0001,50,18,0.1,3861621946,1236259073,2412476463,1386166303,0.05
21544,1.0,0.01,0.25,10365,0.021544346900318832,1.0e-5,0.0001,50,25,0.1,332280905,699198265,2565334147,2104952061,0.05
21544,1.0,0.01,0.25,3012,0.021544346900318832,1.0e-5,0.0001,50,37,0.1,3980364201,1733112123,3615755130,3598206062,0.05
21544,1.0,0.01,0.25,104477,0.021544346900318832,1.0e-5,0.0001,50,40,0.1,4209048074,3626608556,773169340,4078225341,0.5
21544,1.0,0.01,0.25,10149,0.021544346900318832,1.0e-5,0.0001,50,28,0.1,888389890,1881804478,3936808823,3311456844,0.05
21544,1.0,0.01,0.25,10043,0.021544346900318832,1.0e-5,0.0001,50,29,0.1,2522284946,554097863,3805452573,2460978325,0.05
21544,1.0,0.01,0.25,47814,0.021544346900318832,1.0e-5,0.0001,50,7,0.1,478863081,2872427252,496559460,2848455336,0.05
21544,1.0,0.01,0.25,51101,0.021544346900318832,1.0e-5,0.0001,50,6,0.1,4139221831,160441449,2389191842,3980698711,0.05
21544,1.0,0.01,0.25,3489,0.021544346900318832,1.0e-5,0.0001,50,41,0.1,3861621946,1236259073,2412476463,1386166303,0.05
21544,1.0,0.01,0.25,12475,0.021544346900318832,1.0e-5,0.0001,50,32,0.1,3973684759,649600293,740600066,1935693594,0.05
21544,1.0,0.01,0.25,3906,0.021544346900318832,1.0e-5,0.0001,50,44,0.1,4209048074,3626608556,773169340,4078225341,0.05
21544,1.0,0.01,0.25,19806,0.021544346900318832,1.0e-5,0.0001,50,27,0.1,4196411594,3205799238,2746440912,188412318,0.05
21544,1.0,0.01,0.25,7873,0.021544346900318832,1.0e-5,0.0001,50,39,0.1,3956502762,3882954234,2000187832,393921453,0.05
21544,1.0,0.01,0.25,26795,0.021544346900318832,1.0e-5,0.0001,50,24,0.1,41316675,386342466,1311263175,145789308,0.05
464159,1.0,0.01,0.25,48920,0.01,1.0e-5,0.0001,50,25,0.1,4161020361,733882987,4024458833,3868714989,0.5
21544,1.0,0.01,0.25,104503,0.021544346900318832,1.0e-5,0.0001,50,49,0.1,3694726191,3379847808,3381113114,2777475345,0.5
21544,1.0,0.01,0.25,65032,0.021544346900318832,1.0e-5,0.0001,50,4,0.1,262861202,612512425,1092174998,2927202000,0.05
21544,1.0,0.01,0.25,153267,0.021544346900318832,1.0e-5,0.0001,50,28,0.1,121154935,2243734366,2682869503,1130268175,0.5
21544,1.0,0.01,0.25,25973,0.021544346900318832,1.0e-5,0.0001,50,31,0.1,2322626108,4205272843,2553868040,757887891,0.05
21544,1.0,0.01,0.25,161055,0.021544346900318832,1.0e-5,0.0001,50,27,0.1,3378738146,1343799988,1368579887,629562776,0.5
21544,1.0,0.01,0.25,174865,0.021544346900318832,1.0e-5,0.0001,50,17,0.1,1402501710,896931352,785536866,2521115571,0.5
21544,1.0,0.01,0.25,15108,0.021544346900318832,1.0e-5,0.0001,50,46,0.1,2522284946,554097863,3805452573,2460978325,0.05
21544,1.0,0.01,0.25,18436,0.021544346900318832,1.0e-5,0.0001,50,42,0.1,332280905,699198265,2565334147,2104952061,0.05
21544,1.0,0.01,0.25,37585,0.021544346900318832,1.0e-5,0.0001,50,23,0.1,3025312728,2151552015,225617305,3329228827,0.05
21544,1.0,0.01,0.25,173790,0.021544346900318832,1.0e-5,0.0001,50,21,0.1,2193545956,1907635287,2728317951,1469261821,0.5
21544,1.0,0.01,0.25,25095,0.021544346900318832,1.0e-5,0.0001,50,38,0.1,3929955977,1088633304,3266899968,1140840804,0.05
21544,1.0,0.01,0.25,175723,0.021544346900318832,1.0e-5,0.0001,50,23,0.1,3871471853,3875381288,3252861513,600664469,0.5
21544,1.0,0.01,0.25,351,0.021544346900318832,1.0e-5,0.0001,50,12,0.1,2522284946,554097863,3805452573,2460978325,5.0e-8
21544,1.0,0.01,0.25,3741,0.021544346900318832,1.0e-5,0.0001,50,6,0.1,3694726191,3379847808,3381113114,2777475345,5.0e-8
21544,1.0,0.01,0.25,21593,0.021544346900318832,1.0e-5,0.0001,50,45,0.1,888389890,1881804478,3936808823,3311456844,0.05
21544,1.0,0.01,0.25,9155,0.021544346900318832,1.0e-5,0.0001,50,3,0.1,3956502762,3882954234,2000187832,393921453,5.0e-8
21544,1.0,0.01,0.25,5621,0.021544346900318832,1.0e-5,0.0001,50,4,0.1,41316675,386342466,1311263175,145789308,5.0e-8
21544,1.0,0.01,0.25,3127,0.021544346900318832,1.0e-5,0.0001,50,9,0.1,2322626108,4205272843,2553868040,757887891,5.0e-8
21544,1.0,0.01,0.25,2532,0.021544346900318832,1.0e-5,0.0001,50,10,0.1,3378738146,1343799988,1368579887,629562776,5.0e-8
21544,1.0,0.01,0.25,3703,0.021544346900318832,1.0e-5,0.0001,50,8,0.1,121154935,2243734366,2682869503,1130268175,5.0e-8
21544,1.0,0.01,0.25,1955,0.021544346900318832,1.0e-5,0.0001,50,11,0.1,1402501710,896931352,785536866,2521115571,5.0e-8
21544,1.0,0.01,0.25,13384,0.021544346900318832,1.0e-5,0.0001,50,1,0.1,4209048074,3626608556,773169340,4078225341,5.0e-8
21544,1.0,0.01,0.25,28069,0.021544346900318832,1.0e-5,0.0001,50,43,0.1,3980364201,1733112123,3615755130,3598206062,0.05
21544,1.0,0.01,0.25,4297,0.021544346900318832,1.0e-5,0.0001,50,13,0.1,332280905,699198265,2565334147,2104952061,5.0e-8
21544,1.0,0.01,0.25,380,0.021544346900318832,1.0e-5,0.0001,50,22,0.1,41316675,386342466,1311263175,145789308,5.0e-8
21544,1.0,0.01,0.25,10227,0.021544346900318832,1.0e-5,0.0001,50,5,0.1,4161020361,733882987,4024458833,3868714989,5.0e-8
21544,1.0,0.01,0.25,3576,0.021544346900318832,1.0e-5,0.0001,50,15,0.1,2193545956,1907635287,2728317951,1469261821,5.0e-8
21544,1.0,0.01,0.25,41993,0.021544346900318832,1.0e-5,0.0001,50,33,0.1,2297833026,278785987,471173320,2764212469,0.05
21544,1.0,0.01,0.25,564,0.021544346900318832,1.0e-5,0.0001,50,26,0.1,1402501710,896931352,785536866,2521115571,5.0e-8
21544,1.0,0.01,0.25,8298,0.021544346900318832,1.0e-5,0.0001,50,7,0.1,262861202,612512425,1092174998,2927202000,5.0e-8
21544,1.0,0.01,0.25,3774,0.021544346900318832,1.0e-5,0.0001,50,16,0.1,3929955977,1088633304,3266899968,1140840804,5.0e-8
21544,1.0,0.01,0.25,60397,0.021544346900318832,1.0e-5,0.0001,50,16,0.1,701558743,359133954,1876542408,3473084921,0.05
21544,1.0,0.01,0.25,69562,0.021544346900318832,1.0e-5,0.0001,50,11,0.1,3722175077,3221105914,4283578313,2199460136,0.05
21544,1.0,0.01,0.25,2464,0.021544346900318832,1.0e-5,0.0001,50,23,0.1,2322626108,4205272843,2553868040,757887891,5.0e-8
21544,1.0,0.01,0.25,3654,0.021544346900318832,1.0e-5,0.0001,50,19,0.1,888389890,1881804478,3936808823,3311456844,5.0e-8
21544,1.0,0.01,0.25,2453,0.021544346900318832,1.0e-5,0.0001,50,25,0.1,121154935,2243734366,2682869503,1130268175,5.0e-8
21544,1.0,0.01,0.25,157,0.021544346900318832,1.0e-5,0.0001,50,33,0.1,2297833026,278785987,471173320,2764212469,5.0e-8
21544,1.0,0.01,0.25,4548,0.021544346900318832,1.0e-5,0.0001,50,21,0.1,3956502762,3882954234,2000187832,393921453,5.0e-8
21544,1.0,0.01,0.25,17003,0.021544346900318832,1.0e-5,0.0001,50,2,0.1,4196411594,3205799238,2746440912,188412318,5.0e-8
21544,1.0,0.01,0.25,30432,0.021544346900318832,1.0e-5,0.0001,50,48,0.1,4139221831,160441449,2389191842,3980698711,0.05
21544,1.0,0.01,0.25,1381,0.021544346900318832,1.0e-5,0.0001,50,31,0.1,4161020361,733882987,4024458833,3868714989,5.0e-8
21544,1.0,0.01,0.25,2075,0.021544346900318832,1.0e-5,0.0001,50,29,0.1,332280905,699198265,2565334147,2104952061,5.0e-8
21544,1.0,0.01,0.25,855,0.021544346900318832,1.0e-5,0.0001,50,37,0.1,701558743,359133954,1876542408,3473084921,5.0e-8
464159,1.0,0.01,0.25,278978,0.004641588833612777,1.0e-5,0.0001,50,23,0.1,3913013091,1751604760,1566881139,2114566235,0.5
21544,1.0,0.01,0.25,1383,0.021544346900318832,1.0e-5,0.0001,50,38,0.1,3722175077,3221105914,4283578313,2199460136,5.0e-8
21544,1.0,0.01,0.25,32462,0.021544346900318832,1.0e-5,0.0001,50,49,0.1,3861621946,1236259073,2412476463,1386166303,0.05
21544,1.0,0.01,0.25,149196,0.021544346900318832,1.0e-5,0.0001,50,46,0.1,3501497550,3393143783,4079017747,2717960380,0.5
10000,1.0,0.01,0.25,471892,0.021544346900318832,1.0e-5,0.0001,50,6,0.1,1127851720,2038306412,1393545761,2496399492,0.05
21544,1.0,0.01,0.25,716,0.021544346900318832,1.0e-5,0.0001,50,41,0.1,121154935,2243734366,2682869503,1130268175,5.0e-8
21544,1.0,0.01,0.25,2088,0.021544346900318832,1.0e-5,0.0001,50,36,0.1,3929955977,1088633304,3266899968,1140840804,5.0e-8
21544,1.0,0.01,0.25,9011,0.021544346900318832,1.0e-5,0.0001,50,17,0.1,3871471853,3875381288,3252861513,600664469,5.0e-8
21544,1.0,0.01,0.25,48167,0.021544346900318832,1.0e-5,0.0001,50,34,0.1,3191687218,4010203296,3536119354,1709448878,0.05
21544,1.0,0.01,0.25,2874,0.021544346900318832,1.0e-5,0.0001,50,34,0.1,1402501710,896931352,785536866,2521115571,5.0e-8
21544,1.0,0.01,0.25,308,0.021544346900318832,1.0e-5,0.0001,50,42,0.1,2297833026,278785987,471173320,2764212469,5.0e-8
21544,1.0,0.01,0.25,5194,0.021544346900318832,1.0e-5,0.0001,50,32,0.1,2193545956,1907635287,2728317951,1469261821,5.0e-8
21544,1.0,0.01,0.25,7810,0.021544346900318832,1.0e-5,0.0001,50,18,0.1,2522284946,554097863,3805452573,2460978325,5.0e-8
21544,1.0,0.01,0.25,1203,0.021544346900318832,1.0e-5,0.0001,50,43,0.1,3956502762,3882954234,2000187832,393921453,5.0e-8
21544,1.0,0.01,0.25,38754,0.021544346900318832,1.0e-5,0.0001,50,47,0.1,478863081,2872427252,496559460,2848455336,0.05
21544,1.0,0.01,0.25,1177,0.021544346900318832,1.0e-5,0.0001,50,46,0.1,4161020361,733882987,4024458833,3868714989,5.0e-8
21544,1.0,0.01,0.25,1165,0.021544346900318832,1.0e-5,0.0001,50,47,0.1,332280905,699198265,2565334147,2104952061,5.0e-8
21544,1.0,0.01,0.25,5116,0.021544346900318832,1.0e-5,0.0001,50,35,0.1,262861202,612512425,1092174998,2927202000,5.0e-8
21544,1.0,0.01,0.25,7200,0.021544346900318832,1.0e-5,0.0001,50,30,0.1,41316675,386342466,1311263175,145789308,5.0e-8
21544,1.0,0.01,0.25,8591,0.021544346900318832,1.0e-5,0.0001,50,27,0.1,4209048074,3626608556,773169340,4078225341,5.0e-8
